Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
Data Scientist,,,Bachelor's,0.52,1.04,0.43,Medium,0.18,0.77,0.4,0.51,0.64,0.91,,0.05,0.84,0.99
Software Engineer,81011.0,,PhD,,,,Medium,0.33,,0.23,0.1,0.03,0.29,0.4,0.55,0.29,0.98
Data Scientist,148691.0,,PhD,0.44,0.6,0.4,Medium,,0.56,0.75,0.2,0.37,,0.84,0.78,0.06,0.36
UX Researcher,139014.0,10.0,PhD,0.39,1.03,0.44,Medium,0.6,0.98,1.0,0.77,0.4,0.49,0.36,0.99,0.71,0.45
Chef,,28.0,Master's,0.34,,0.62,Medium,0.25,0.54,,,,0.7,0.25,0.91,,0.87
Data Scientist,37529.0,21.0,Bachelor's,0.81,,0.61,Medium,0.39,0.47,0.17,0.02,0.67,0.59,0.62,0.26,0.24,0.83
Doctor,125707.0,1.0,Master's,0.34,,0.26,Low,,0.01,0.81,0.35,0.72,,0.61,,,0.51
Chef,139633.0,23.0,PhD,0.48,0.51,0.31,Medium,0.66,,0.79,0.31,0.47,0.23,0.99,0.26,0.42,0.68
AI Engineer,,2.0,PhD,0.05,,,Low,,0.07,,0.53,0.83,0.22,,,0.7,0.79
Teacher,,28.0,PhD,,0.78,0.12,Low,0.93,,0.11,0.29,,0.85,0.9,,0.64,0.28
Teacher,67309.0,12.0,High School,0.02,0.72,0.2,Low,0.9,0.13,0.92,0.35,,,0.41,0.26,,0.76
Research Scientist,130043.0,20.0,Master's,0.34,1.26,0.21,Low,0.96,0.42,0.99,,,0.03,0.5,0.53,,0.31
UX Researcher,101880.0,10.0,PhD,0.43,0.69,0.51,Medium,0.03,0.52,0.59,,0.76,,0.88,,0.0,
UX Researcher,37011.0,,Master's,0.46,0.74,0.48,Medium,0.95,0.21,0.18,0.24,0.55,0.93,,,0.44,0.39
Security Guard,89658.0,0.0,Master's,0.73,1.43,0.89,High,0.44,,,0.46,0.08,0.72,,,,0.48
Construction Worker,,27.0,PhD,0.72,1.39,0.7,Medium,0.69,0.77,0.21,0.49,0.09,0.75,0.85,0.11,,0.77
Chef,115934.0,13.0,PhD,0.69,0.5,0.67,Medium,0.55,,0.66,0.56,,0.61,0.91,0.58,0.17,0.91
Teacher,104713.0,,High School,0.7,1.49,0.07,Low,0.43,0.24,0.63,,0.97,0.45,0.79,0.92,0.68,0.24
Retail Worker,51622.0,,High School,,1.49,0.86,High,0.89,0.2,0.25,0.95,,0.19,0.42,0.59,,
Research Scientist,118635.0,10.0,PhD,0.92,,0.16,Low,0.7,,0.38,0.41,,0.24,,0.69,0.74,0.78
Security Guard,,18.0,Bachelor's,0.76,0.51,0.82,High,0.79,0.63,,0.64,0.91,0.57,0.8,0.98,,
Graphic Designer,,14.0,PhD,0.37,1.07,0.62,Medium,0.44,0.96,0.27,0.74,0.42,0.49,0.8,0.3,0.1,0.52
HR Specialist,101013.0,,Bachelor's,0.8,1.47,0.32,Medium,,,0.99,,0.71,0.52,0.16,0.38,0.59,0.73
Marketing Manager,131277.0,18.0,Master's,0.71,0.93,0.59,Medium,0.14,0.16,0.16,,0.08,0.8,,,,0.59
Financial Analyst,47881.0,28.0,Bachelor's,0.28,,0.47,Medium,0.59,0.46,0.38,0.22,,0.72,0.27,0.79,0.85,0.92
Software Engineer,109741.0,18.0,Bachelor's,0.3,,0.38,Medium,0.0,,0.33,0.41,0.45,0.85,0.34,0.89,0.62,
Customer Support,,,PhD,0.24,1.12,0.81,High,0.91,0.49,0.51,0.42,0.79,,,0.86,0.6,0.59
Financial Analyst,85308.0,18.0,Bachelor's,,0.81,0.31,Medium,,,0.72,0.08,0.38,0.06,0.52,0.65,0.17,0.37
Truck Driver,41467.0,7.0,Master's,0.44,1.3,0.93,High,0.97,0.9,0.32,0.96,0.81,0.84,0.02,,0.78,0.77
Software Engineer,82762.0,8.0,High School,0.23,1.46,0.5,Medium,0.4,0.84,0.09,0.42,0.38,0.35,0.31,0.21,,
Financial Analyst,125711.0,,PhD,,0.8,0.36,Medium,0.83,0.97,0.35,0.29,0.6,,0.46,0.63,0.72,0.96
Chef,131011.0,,High School,0.27,0.79,0.32,Medium,0.29,0.06,0.96,0.62,0.17,0.12,,,0.28,
HR Specialist,36588.0,14.0,Bachelor's,0.54,0.81,,Medium,,,0.78,0.64,0.34,0.05,0.87,0.17,0.93,0.48
Mechanic,133768.0,0.0,High School,0.74,1.38,0.45,Medium,0.41,0.43,0.92,0.69,0.25,,0.23,0.26,0.23,0.66
Lawyer,149170.0,22.0,High School,0.39,1.13,0.42,Medium,0.07,0.08,0.13,0.84,0.66,,0.39,0.28,,0.52
Construction Worker,,15.0,High School,,,0.89,High,0.88,,0.06,0.74,,,0.25,0.74,0.05,0.63
Teacher,106206.0,21.0,Master's,0.77,1.36,,Low,0.53,0.12,0.42,0.36,,0.89,0.15,,0.89,
Customer Support,145155.0,0.0,Master's,0.18,1.32,0.77,High,0.92,,0.79,0.09,0.58,,0.86,0.03,0.94,0.04
Research Scientist,101812.0,,Master's,0.58,0.59,0.18,Low,0.05,0.29,,,0.98,,0.1,0.54,0.82,0.24
UX Researcher,89199.0,15.0,Bachelor's,0.88,,,Medium,0.92,,0.72,0.36,0.79,0.32,0.25,0.52,1.0,0.8
Teacher,141176.0,2.0,Bachelor's,0.45,0.81,,Low,0.57,0.81,0.49,0.75,,0.39,0.01,0.25,0.91,0.69
Software Engineer,53983.0,18.0,High School,0.33,1.2,0.56,Medium,0.18,0.97,0.35,0.33,0.37,,0.62,0.24,0.8,
Customer Support,35807.0,16.0,Master's,,1.26,0.76,High,0.97,0.62,0.01,0.42,0.44,0.81,0.31,0.33,0.07,
Mechanic,82546.0,25.0,High School,0.63,0.58,0.35,Medium,,,0.83,0.01,,,0.91,0.5,,
Graphic Designer,40987.0,16.0,PhD,0.67,,0.46,Medium,0.65,,,0.36,0.76,0.06,,0.17,0.16,0.84
Research Scientist,116856.0,12.0,PhD,0.09,,0.12,Low,,,,0.45,0.6,0.53,,0.96,0.19,0.16
Software Engineer,71397.0,15.0,High School,0.07,0.98,,Medium,0.31,0.93,0.28,0.29,0.23,0.15,0.36,0.68,0.74,0.81
Security Guard,45456.0,20.0,High School,0.04,,0.7,Medium,0.96,0.83,0.91,0.39,0.2,0.61,0.74,0.13,0.8,
Graphic Designer,66911.0,,High School,0.86,0.69,0.4,Medium,0.06,0.15,0.15,0.2,,0.81,0.92,0.41,,0.22
Retail Worker,34852.0,19.0,High School,0.08,,0.9,High,0.08,0.89,0.58,0.95,0.15,0.99,0.64,0.57,0.52,0.02
Data Scientist,42705.0,27.0,Bachelor's,0.64,,0.31,Medium,0.05,,0.61,0.5,0.31,,0.52,0.02,,0.05
Nurse,65495.0,23.0,PhD,0.73,1.5,0.13,Low,0.88,0.6,,0.22,0.74,0.9,0.24,0.18,,0.98
Truck Driver,,2.0,Master's,0.28,,0.8,High,0.85,0.77,,0.27,0.94,,0.97,0.58,0.82,0.81
Software Engineer,107275.0,19.0,Master's,0.96,0.52,0.61,Medium,0.97,,0.65,,0.76,0.87,0.6,0.82,0.31,0.23
Financial Analyst,,2.0,High School,0.68,0.69,0.57,Medium,0.39,0.8,0.04,,0.65,0.94,0.71,,0.9,
Graphic Designer,128853.0,20.0,Bachelor's,0.87,1.25,0.47,Medium,,,0.98,0.95,0.33,,0.11,0.25,0.88,0.36
UX Researcher,65314.0,24.0,Master's,0.67,1.28,0.37,Medium,0.3,0.45,0.36,0.98,0.83,0.48,0.88,0.35,0.79,0.22
Doctor,88826.0,6.0,PhD,0.46,0.61,0.12,Low,0.4,0.75,0.07,0.66,0.72,0.65,0.76,0.18,0.59,0.94
Truck Driver,53449.0,17.0,Master's,0.61,1.24,0.78,High,0.7,0.92,0.01,0.87,0.22,0.46,0.85,,,0.94
Marketing Manager,87564.0,,PhD,,0.89,0.44,Medium,0.43,0.74,0.5,0.81,0.75,0.02,0.63,,0.46,
Research Scientist,32405.0,3.0,Master's,0.89,1.21,0.19,Low,0.75,0.04,0.03,0.08,0.44,0.24,0.98,0.54,,0.28
Marketing Manager,114028.0,2.0,High School,0.34,1.2,0.49,Medium,,0.59,0.77,0.09,0.78,,0.67,0.33,0.41,0.23
Construction Worker,,20.0,PhD,,,0.82,High,0.22,,0.04,0.9,0.82,0.73,,0.58,1.0,0.28
UX Researcher,121396.0,16.0,PhD,,0.88,0.5,Medium,0.02,0.08,0.26,0.55,0.77,0.69,,0.4,0.87,0.46
Doctor,87454.0,15.0,PhD,,0.86,,Low,0.24,,0.07,,,0.33,0.69,0.06,0.86,
Teacher,127216.0,7.0,Master's,0.94,0.86,,Low,0.75,0.13,0.31,0.12,0.45,,0.21,0.03,0.72,
Data Scientist,89871.0,29.0,Master's,0.22,1.16,0.47,Medium,0.06,,0.52,0.85,0.73,0.08,0.21,,0.12,0.46
Mechanic,140564.0,,Bachelor's,0.51,,0.57,Medium,0.85,0.22,0.75,,0.17,0.35,0.97,0.78,0.28,0.56
Software Engineer,76887.0,18.0,PhD,0.77,0.77,0.57,Medium,0.35,,0.38,0.3,0.86,0.75,0.35,0.43,0.69,0.81
AI Engineer,94817.0,12.0,High School,0.54,1.45,,Low,,,0.41,0.79,0.04,0.41,0.32,0.14,0.38,
Lawyer,90388.0,,Master's,0.58,1.09,0.53,Medium,0.53,,0.22,0.8,,0.71,0.57,0.04,0.8,0.06
Teacher,,3.0,Master's,0.09,0.89,0.2,Low,,,0.34,0.71,,0.35,0.09,0.3,0.14,0.47
Security Guard,119526.0,10.0,PhD,0.46,0.72,0.88,High,,,0.17,0.0,0.87,,0.1,,0.61,0.47
Data Scientist,62676.0,4.0,PhD,0.16,0.75,,Medium,0.97,,0.19,0.9,,0.51,,0.46,0.95,0.33
Data Scientist,44590.0,22.0,High School,0.08,,0.47,Medium,0.7,0.68,0.68,0.51,,0.63,0.96,0.83,0.11,0.02
Software Engineer,,5.0,Bachelor's,0.78,0.81,0.58,Medium,0.93,,0.24,0.92,0.47,0.41,0.35,0.42,0.67,0.43
Software Engineer,52053.0,16.0,Bachelor's,0.74,0.7,0.38,Medium,0.7,0.87,0.24,0.19,0.67,0.62,0.45,,0.09,
Software Engineer,104767.0,24.0,Bachelor's,0.86,1.07,0.55,Medium,0.93,0.16,,0.06,,0.15,,0.93,0.61,0.89
Software Engineer,,,PhD,0.6,0.53,0.49,Medium,,0.02,0.79,0.3,0.45,0.54,0.99,0.1,0.56,
Chef,34312.0,3.0,Bachelor's,0.63,0.79,0.34,Medium,0.18,0.82,0.1,,0.2,0.16,0.21,0.49,0.24,0.1
Nurse,69794.0,21.0,Bachelor's,0.54,0.66,0.17,Low,0.07,,0.34,0.1,0.18,0.35,0.81,0.17,,0.52
Truck Driver,80102.0,23.0,Master's,0.09,0.78,0.77,High,0.19,,,,0.99,0.63,0.36,0.67,0.57,0.85
Construction Worker,,11.0,Master's,0.63,,0.8,High,0.34,0.01,,0.49,0.6,,,0.15,0.87,0.94
Security Guard,,10.0,High School,,0.99,,High,0.88,0.71,,0.89,0.64,,0.98,0.0,0.12,0.55
AI Engineer,80724.0,,Bachelor's,0.99,,0.09,Low,0.16,0.76,,0.55,0.47,0.73,0.86,0.3,0.22,0.67
HR Specialist,107684.0,5.0,High School,,1.48,0.68,Medium,0.43,0.72,0.83,,0.07,0.3,0.32,0.43,0.17,
Marketing Manager,57161.0,28.0,PhD,0.5,1.17,,Medium,0.88,,0.62,,0.13,0.8,0.12,0.41,0.32,0.59
UX Researcher,,15.0,High School,,0.87,0.64,Medium,0.63,0.22,0.34,,0.39,0.54,0.65,,0.29,0.48
Customer Support,58777.0,,Master's,0.28,0.56,0.78,High,,0.96,0.59,0.79,,0.11,0.81,0.62,0.19,0.4
Graphic Designer,58915.0,24.0,Master's,0.84,0.56,0.54,Medium,0.72,0.98,0.81,0.28,,,0.73,0.82,,
Lawyer,148222.0,,PhD,,0.75,0.32,Medium,,0.82,0.13,0.67,0.0,0.11,,0.08,0.85,0.86
UX Researcher,100880.0,21.0,Bachelor's,0.24,,,Medium,0.28,0.52,0.74,0.09,0.3,0.93,,0.94,,0.53
Teacher,112056.0,19.0,High School,0.79,0.66,0.11,Low,0.78,,0.2,0.65,,,0.28,0.22,0.38,0.76
Software Engineer,133144.0,16.0,Master's,,0.51,0.36,Medium,0.22,0.27,0.15,0.41,0.08,0.75,0.79,0.57,0.09,
Software Engineer,127364.0,0.0,Master's,0.7,1.34,0.52,Medium,0.32,0.48,,,0.93,,0.24,0.59,0.69,0.14
Security Guard,147257.0,23.0,High School,0.91,,0.75,High,0.12,0.52,0.55,0.33,,,0.15,0.55,0.06,
UX Researcher,,18.0,Bachelor's,0.67,0.89,0.46,Medium,0.76,,0.73,0.51,0.59,0.76,0.61,0.62,0.79,0.95
Construction Worker,60795.0,2.0,Bachelor's,0.58,0.59,0.79,High,0.41,0.84,0.51,0.73,0.02,0.46,,0.22,0.03,0.43
Security Guard,137729.0,26.0,Bachelor's,0.45,0.96,0.87,High,,,0.15,0.4,0.66,0.83,0.79,0.72,0.36,0.12
Nurse,59340.0,5.0,High School,0.86,1.36,0.29,Low,0.08,,,0.71,0.64,0.77,0.36,0.18,,0.01
HR Specialist,75487.0,2.0,High School,0.09,0.82,,Medium,0.89,0.84,0.25,,,0.97,0.55,0.18,,0.4
Truck Driver,,,Master's,0.26,0.89,0.83,High,,0.87,0.57,0.22,0.4,,0.61,,0.45,0.53
Teacher,37160.0,9.0,Bachelor's,,1.01,0.17,Low,0.34,0.18,,0.32,,0.72,0.79,0.94,0.62,0.9
UX Researcher,,7.0,High School,0.63,1.27,0.41,Medium,0.74,,0.83,0.31,0.68,0.3,0.74,0.46,0.6,0.42
Construction Worker,142266.0,20.0,Master's,0.18,0.58,,High,,,,,0.74,0.16,0.27,0.23,,0.22
HR Specialist,112833.0,24.0,High School,0.34,0.61,,Medium,0.37,0.05,0.1,0.14,0.0,0.15,,0.82,0.19,0.08
Retail Worker,,10.0,Bachelor's,,1.23,0.73,High,0.23,,0.25,0.8,0.13,,0.33,,0.19,0.19
Software Engineer,54608.0,,High School,0.43,0.54,0.36,Medium,0.08,0.59,0.19,0.5,0.37,0.8,0.32,,0.72,0.43
Marketing Manager,41367.0,11.0,Bachelor's,0.66,0.91,0.5,Medium,0.97,0.66,0.9,0.18,,,0.32,0.97,0.1,
Nurse,123159.0,22.0,PhD,0.07,1.38,0.11,Low,,0.14,0.66,0.98,,0.46,0.18,0.75,0.12,
Construction Worker,138864.0,,Bachelor's,,1.37,0.83,High,,0.56,0.8,,0.07,,0.75,0.59,0.54,
Security Guard,125504.0,14.0,High School,0.97,0.74,0.93,High,0.58,0.12,,0.95,0.42,0.86,0.26,0.57,0.84,0.92
Data Scientist,,18.0,PhD,,0.5,0.4,Medium,0.28,0.09,0.28,0.32,0.97,0.67,0.43,0.99,0.15,0.48
Research Scientist,72722.0,0.0,Bachelor's,0.48,1.21,0.1,Low,0.74,0.55,0.1,0.56,0.07,0.01,0.89,,0.54,0.28
Retail Worker,116379.0,20.0,High School,0.17,1.25,0.91,High,0.86,0.11,0.56,0.81,,0.1,0.82,,0.45,0.11
Data Scientist,72412.0,21.0,Bachelor's,0.39,1.02,0.48,Medium,0.57,0.73,0.77,0.65,0.2,0.4,0.07,0.45,0.97,
Customer Support,74956.0,1.0,High School,,0.56,,High,0.49,0.34,0.2,,,0.56,0.84,0.18,0.85,
Teacher,108872.0,16.0,High School,,0.89,,Low,,0.84,0.12,0.48,0.38,0.51,0.89,0.99,,0.39
HR Specialist,90542.0,19.0,High School,0.33,1.15,0.7,Medium,,,0.84,0.97,0.71,0.42,0.95,0.97,0.94,0.41
Customer Support,48481.0,,Bachelor's,0.65,0.68,0.83,High,0.75,0.9,0.86,0.15,0.49,,0.9,0.0,0.74,0.62
Marketing Manager,37075.0,,Master's,0.46,1.16,,Medium,0.74,0.07,,,0.33,0.71,,0.99,,0.74
Lawyer,100043.0,,Master's,0.46,0.69,0.64,Medium,,0.24,0.32,0.7,0.74,,1.0,0.87,0.42,
Software Engineer,105069.0,12.0,Master's,0.82,0.98,0.6,Medium,,0.93,0.77,0.39,0.38,,0.82,0.77,0.63,0.1
Teacher,82692.0,9.0,High School,0.46,0.77,,Low,0.23,0.35,0.65,0.89,0.39,0.69,,0.54,0.92,0.03
Data Scientist,71918.0,15.0,PhD,0.13,1.03,0.57,Medium,0.06,0.07,0.87,0.46,0.46,0.94,,0.9,,0.24
Customer Support,,11.0,Bachelor's,0.53,1.37,0.78,High,0.8,,,0.91,0.71,,0.16,0.71,0.73,
Construction Worker,144047.0,16.0,High School,0.43,1.48,0.75,High,0.71,0.53,,0.48,0.78,,0.73,0.78,,
Research Scientist,83433.0,4.0,Master's,0.73,0.99,,Low,0.89,0.89,0.32,0.91,0.76,0.4,0.33,0.98,0.71,0.38
Chef,99201.0,3.0,PhD,0.57,1.02,0.56,Medium,,0.65,,,0.71,0.93,0.86,0.3,0.93,0.07
Software Engineer,,19.0,High School,,1.03,0.52,Medium,0.79,0.19,,,0.95,0.38,,0.45,,
Nurse,134290.0,8.0,PhD,0.07,1.1,0.29,Low,,0.66,0.78,,0.27,0.2,0.3,0.11,,0.37
Teacher,100779.0,21.0,PhD,0.8,1.3,0.19,Low,0.33,0.41,0.32,0.58,0.94,0.28,0.46,0.66,,0.25
Research Scientist,100935.0,5.0,PhD,0.89,0.58,0.2,Low,0.86,,0.01,0.37,0.26,0.57,0.63,1.0,,0.55
Doctor,59483.0,25.0,High School,0.34,,0.18,Low,0.6,0.01,0.1,,0.35,0.54,0.29,,0.87,0.15
Marketing Manager,,26.0,High School,0.95,1.13,0.59,Medium,0.43,0.02,0.65,0.63,0.11,0.46,0.92,0.21,0.46,0.46
Marketing Manager,34176.0,,Master's,0.82,1.26,0.45,Medium,0.07,,0.68,0.7,0.97,0.45,0.63,,,0.46
Customer Support,50746.0,12.0,Master's,,0.87,0.95,High,,0.24,0.19,0.14,0.45,,0.45,0.99,0.67,0.76
Doctor,104557.0,18.0,Master's,0.47,0.79,0.27,Low,0.18,0.46,0.59,0.51,0.83,0.23,0.38,0.79,,
Doctor,131242.0,14.0,Bachelor's,0.75,1.47,0.21,Low,0.86,0.52,0.23,0.01,0.65,0.49,0.78,0.69,0.99,
Software Engineer,116949.0,11.0,High School,0.29,,0.65,Medium,,,0.99,0.6,,,0.28,,0.48,0.06
Data Scientist,88204.0,14.0,PhD,,0.84,0.55,Medium,0.84,0.06,,0.1,0.51,0.56,0.14,,0.47,0.14
Doctor,45089.0,4.0,PhD,0.96,0.65,0.29,Low,0.09,0.22,0.44,0.99,,0.55,0.69,,0.78,0.22
Teacher,83341.0,5.0,Master's,0.1,1.14,0.1,Low,0.26,0.89,0.33,0.57,0.4,0.07,0.36,,0.9,
Construction Worker,,13.0,High School,0.55,0.88,0.73,High,0.77,0.93,0.95,0.67,,0.48,0.66,0.82,,0.92
Retail Worker,128283.0,4.0,Bachelor's,,1.46,0.93,High,0.7,0.32,0.22,0.08,0.71,0.5,0.57,0.47,,0.57
Lawyer,100446.0,9.0,High School,0.03,1.3,0.46,Medium,0.74,0.95,0.31,0.09,,,0.74,0.06,0.05,0.69
Chef,107413.0,21.0,Bachelor's,0.7,0.85,0.48,Medium,,,0.24,0.84,0.72,0.23,0.97,0.66,0.45,0.16
Research Scientist,106789.0,20.0,PhD,0.16,,0.15,Low,0.72,,0.82,0.33,0.44,,0.63,0.31,0.39,0.31
Chef,,3.0,High School,0.33,1.23,,Medium,0.15,,0.22,0.39,0.52,0.51,0.75,0.19,0.95,0.34
Chef,102652.0,16.0,High School,0.69,1.31,0.45,Medium,0.75,0.88,0.77,0.03,,0.77,0.67,0.76,0.98,
Mechanic,,25.0,PhD,,1.23,0.39,Medium,0.26,0.23,0.69,,0.41,0.71,0.97,0.16,0.06,0.19
Retail Worker,55143.0,2.0,Master's,0.19,1.08,0.85,High,0.29,,0.4,0.19,0.18,0.52,0.67,0.08,0.58,
Financial Analyst,112702.0,22.0,Bachelor's,0.81,,,Medium,0.57,0.79,,0.61,0.84,0.37,,0.7,0.07,0.39
Customer Support,141459.0,26.0,PhD,0.02,0.7,0.8,High,0.2,0.6,0.45,,0.28,0.02,0.36,0.26,,0.31
Graphic Designer,56107.0,24.0,High School,0.73,0.98,0.52,Medium,,0.21,0.99,,0.29,0.89,,0.93,0.69,0.67
Lawyer,98402.0,8.0,Bachelor's,,0.7,0.43,Medium,0.98,0.09,0.72,0.17,0.01,0.5,0.16,0.97,,0.19
Security Guard,36005.0,,High School,0.33,0.52,0.82,High,0.51,0.05,,0.83,0.46,0.43,0.7,0.71,0.76,0.83
Doctor,81038.0,25.0,Bachelor's,,,0.26,Low,0.08,0.58,0.7,0.48,0.26,0.33,0.07,0.29,,0.73
UX Researcher,96783.0,20.0,Bachelor's,0.63,1.16,0.49,Medium,,,0.34,0.75,,0.43,0.37,0.45,0.43,0.63
Nurse,,21.0,PhD,0.78,1.15,0.16,Low,0.95,0.71,0.43,,0.82,0.44,,0.29,,0.52
Lawyer,95217.0,16.0,Bachelor's,0.66,0.78,,Medium,0.31,0.99,0.61,0.84,0.07,0.35,0.74,,0.19,0.36
UX Researcher,97323.0,19.0,Bachelor's,0.61,,,Medium,,0.41,0.2,0.96,0.15,,,,0.23,0.64
Teacher,80049.0,19.0,Bachelor's,0.47,0.56,,Low,0.98,0.43,,0.45,,0.08,0.46,0.82,0.02,0.58
Nurse,48428.0,2.0,Master's,0.22,0.68,0.24,Low,0.26,0.19,0.38,0.39,0.87,,0.41,0.53,0.95,0.11
Teacher,85331.0,27.0,High School,0.96,1.46,,Low,0.15,0.42,0.05,0.65,0.08,0.06,0.49,0.96,0.43,0.36
Marketing Manager,35973.0,2.0,High School,0.53,0.88,,Medium,,,0.44,0.27,0.16,0.31,0.51,0.06,0.15,0.95
Software Engineer,67236.0,,Master's,0.06,,0.32,Medium,0.74,0.75,0.65,0.73,0.09,0.73,,0.34,0.94,
Financial Analyst,112473.0,25.0,PhD,0.4,1.28,0.56,Medium,0.58,0.9,0.02,0.16,,0.07,0.64,0.98,0.88,0.59
Chef,138480.0,27.0,Bachelor's,,0.95,0.47,Medium,0.34,0.0,0.89,0.78,0.65,0.13,0.38,0.92,0.62,0.6
Data Scientist,73464.0,27.0,Master's,0.56,1.1,0.44,Medium,0.37,0.69,0.32,,0.28,,0.45,0.22,,
Doctor,,,Bachelor's,0.26,,0.14,Low,0.92,0.39,0.82,0.2,0.05,0.78,0.54,0.5,0.27,
Software Engineer,76905.0,12.0,High School,0.87,0.62,0.67,Medium,0.27,0.53,0.07,,0.13,0.05,0.97,0.73,0.72,0.09
Data Scientist,101341.0,,High School,0.85,,0.42,Medium,1.0,0.43,,,0.53,0.85,0.61,0.73,0.23,0.16
Security Guard,119314.0,26.0,Master's,0.49,1.3,0.79,High,,0.8,0.24,0.88,0.95,0.04,0.06,0.09,0.78,
Customer Support,109455.0,26.0,PhD,0.44,1.34,0.9,High,0.96,0.25,0.23,0.03,0.41,0.46,0.96,0.83,0.17,0.8
Software Engineer,96951.0,6.0,Master's,0.08,,0.69,Medium,0.09,0.81,,,0.28,,0.81,0.35,0.16,0.65
Software Engineer,44057.0,5.0,High School,0.5,0.64,0.64,Medium,0.65,0.87,0.93,,0.96,0.95,,,,0.62
Retail Worker,60185.0,28.0,High School,0.36,0.6,0.78,High,0.07,0.92,0.45,0.19,0.58,0.2,,0.31,0.31,0.87
Data Scientist,63797.0,24.0,Bachelor's,0.68,0.79,0.31,Medium,0.2,,0.17,0.19,0.39,,0.76,,,0.65
HR Specialist,52792.0,6.0,High School,,0.91,,Medium,0.39,0.53,0.53,0.76,0.36,0.72,0.58,,0.39,0.9
AI Engineer,136827.0,15.0,High School,0.64,1.15,,Low,0.95,0.11,0.56,0.33,,,0.91,0.46,,0.59
Nurse,34134.0,12.0,PhD,,1.22,0.06,Low,0.48,0.15,0.43,0.75,0.46,0.16,0.25,0.37,0.07,0.58
Security Guard,,19.0,High School,0.06,0.9,0.8,High,0.33,0.56,0.35,,0.8,0.16,0.62,0.51,0.31,0.73
AI Engineer,,12.0,High School,0.48,1.17,0.25,Low,0.97,,0.87,0.0,0.53,,0.09,0.53,0.75,0.41
HR Specialist,40603.0,24.0,High School,0.49,0.94,0.42,Medium,0.38,0.35,0.65,0.12,0.09,,0.55,,0.15,0.41
Teacher,106968.0,,Master's,0.7,0.56,,Low,0.24,0.32,0.2,,,0.61,0.67,0.24,0.44,0.63
Graphic Designer,149700.0,26.0,PhD,,0.79,,Medium,,0.67,0.46,,,0.68,0.58,0.17,,0.8
Doctor,77890.0,,High School,,,0.23,Low,,0.59,0.53,0.84,0.73,0.83,0.21,0.64,,0.07
Research Scientist,141930.0,,Bachelor's,0.02,,0.26,Low,,0.04,0.71,0.93,0.72,,0.23,0.02,0.69,0.23
Financial Analyst,65976.0,2.0,Bachelor's,0.47,,,Medium,0.78,0.64,0.94,,0.95,0.82,0.71,,0.1,0.27
Marketing Manager,81356.0,,High School,,0.94,0.36,Medium,,,0.07,0.25,,0.8,0.95,,0.98,0.41
Nurse,129928.0,0.0,Bachelor's,0.76,0.8,,Low,0.53,0.79,0.28,0.51,0.56,,0.27,0.94,0.8,
Truck Driver,,1.0,Bachelor's,0.61,0.74,0.75,High,0.87,0.73,0.21,0.62,0.45,0.16,0.53,0.28,0.1,
Chef,,,High School,0.05,0.9,0.4,Medium,0.03,,0.14,0.18,0.8,0.44,0.15,0.1,,
Software Engineer,,27.0,High School,0.16,0.9,0.52,Medium,0.03,,0.4,0.01,,0.71,0.63,0.34,0.53,0.39
UX Researcher,,1.0,High School,,0.71,0.41,Medium,0.57,0.45,,0.38,0.86,0.43,,,0.65,
Truck Driver,,1.0,Master's,0.79,0.88,0.95,High,0.95,0.01,0.9,0.68,0.5,,0.84,,0.56,0.18
Security Guard,90127.0,,PhD,0.08,1.14,0.9,High,0.35,0.07,0.69,,0.25,,0.97,0.75,0.49,0.6
Software Engineer,55577.0,7.0,High School,0.81,1.1,,Medium,,0.35,0.99,0.96,0.64,0.33,0.75,0.27,0.63,0.02
Construction Worker,82573.0,,High School,0.95,,0.89,High,0.29,,0.7,0.18,0.6,0.86,0.38,0.71,0.67,0.26
Doctor,44703.0,3.0,PhD,0.56,0.86,0.09,Low,0.47,,0.62,0.73,0.79,0.44,,,0.97,0.41
Financial Analyst,66003.0,2.0,High School,0.77,,,Medium,0.49,0.04,0.19,,0.83,0.48,0.59,0.87,0.31,0.7
Research Scientist,,,High School,0.2,0.86,0.29,Low,,0.22,0.07,,,,0.62,0.9,,0.85
Graphic Designer,45380.0,20.0,Bachelor's,0.04,,0.32,Medium,,,0.24,,0.3,0.04,0.56,0.83,0.41,0.62
Truck Driver,,6.0,High School,,1.23,0.83,High,0.75,0.49,,0.57,,0.52,0.88,0.89,0.45,0.46
Data Scientist,,,Master's,0.52,1.45,0.56,Medium,0.28,,0.63,0.64,0.59,,0.03,,,0.06
Nurse,141375.0,16.0,PhD,0.34,1.41,0.09,Low,0.06,,0.19,0.94,0.01,0.41,,0.38,0.09,0.3
Construction Worker,135454.0,16.0,PhD,0.19,0.97,0.91,High,0.87,0.05,0.16,0.28,0.59,0.36,0.84,0.72,0.1,0.62
Research Scientist,55903.0,23.0,Master's,0.26,0.68,0.09,Low,,0.56,0.18,0.99,0.42,0.1,0.12,0.58,0.98,
Retail Worker,55036.0,21.0,High School,0.44,,0.83,High,0.7,0.37,0.86,0.03,,0.51,0.61,0.28,,0.48
